-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
-8, -52
7, -34
7, -34
7, -34
7, -34
7, -34
7, -34
7, -34
7, -34
19, -13
19, -13
19, -13
19, -13
19, -13
19, -13
19, -13
19, -13
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-7, -22
-6, -11
-6, -11
-6, -11
-6, -11
-6, -11
-6, -11
-6, -11
-6, -11
2, 3
2, 3
2, 3
2, 3
2, 3
2, 3
2, 3
2, 3
-8, -9
-8, -9
-8, -9
-8, -9
-8, -9
-8, -9
-8, -9
-10, -11
-10, -11
-10, -11
-10, -11
-10, -11
-10, -11
-10, -11
-10, -11
-10, -11
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
-3, -114
-3, -114
-3, -114
-3, -114
-3, -114
-3, -114
-3, -114
-3, -114
-4, -120
-4, -120
-4, -120
-4, -120
-4, -120
-4, -120
-4, -120
-4, -120
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
3, 71
4, 127
4, 127
4, 127
4, 127
4, 127
4, 127
4, 127
4, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
1, 116
1, 116
1, 116
1, 116
1, 116
1, 116
1, 116
1, 116
5, 117
5, 117
5, 117
5, 117
5, 117
5, 117
5, 117
5, 117
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 46
1, 46
1, 46
1, 46
1, 46
1, 46
1, 46
1, 46
-2, -35
-2, -35
-2, -35
-2, -35
-2, -35
-2, -35
-2, -35
-2, -35
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-2, -93
-4, -88
-4, -88
-4, -88
-4, -88
-4, -88
-4, -88
-4, -88
-4, -88
-1, -96
-1, -96
-1, -96
-1, -96
-1, -96
-1, -96
-1, -96
-1, -96
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-3, -74
-19, -64
-19, -64
-19, -64
-19, -64
-19, -64
-19, -64
-19, -64
-19, -64
-62, -70
-62, -70
-62, -70
-62, -70
-62, -70
-62, -70
-62, -70
-62, -70
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
-17, -36
42, -37
42, -37
42, -37
42, -37
42, -37
42, -37
42, -37
42, -37
111, -27
111, -27
111, -27
111, -27
111, -27
111, -27
111, -27
111, -27
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
127, -16
120, -16
120, -16
120, -16
120, -16
120, -16
120, -16
120, -16
120, -16
-15, -7
-15, -7
-15, -7
-15, -7
-15, -7
-15, -7
-15, -7
-15, -7
-107, -3
-107, -3
-107, -3
-107, -3
-107, -3
-107, -3
-107, -3
-107, -3
-124, -9
-124, -9
-124, -9
-124, -9
-124, -9
-124, -9
-124, -9
-124, -9
-128, -2
-128, -2
-128, -2
-128, -2
-128, -2
-128, -2
-128, -2
-128, -2
-128, -1
-128, -1
-128, -1
-128, -1
-128, -1
-128, -1
-128, -1
-128, -1
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-58, -121
-7, -24
-7, -24
-7, -24
-7, -24
-7, -24
-7, -24
-7, -24
-7, -24
35, 65
35, 65
35, 65
35, 65
35, 65
35, 65
35, 65
35, 65
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
51, 127
51, 127
51, 127
51, 127
51, 127
51, 127
51, 127
51, 127
36, 118
36, 118
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
41, 112
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
49, 127
30, 127
30, 127
30, 127
30, 127
30, 127
30, 127
30, 127
30, 127
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
9, -40
14, -81
14, -81
14, -81
14, -81
14, -81
14, -81
14, -81
14, -81
-6, -90
-6, -90
-6, -90
-6, -90
-6, -90
-6, -90
-6, -90
-6, -90
-12, -87
-12, -87
-12, -87
-12, -87
-12, -87
-12, -87
-12, -87
-12, -87
5, -97
5, -97
5, -97
5, -97
5, -97
5, -97
5, -97
5, -97
3, -90
3, -90
3, -90
3, -90
3, -90
3, -90
3, -90
3, -90
-10, -72
-10, -72
-10, -72
-10, -72
-10, -72
-10, -72
-10, -72
-10, -72
-7, -63
-7, -63
-7, -63
-7, -63
-7, -63
-7, -63
-7, -63
-7, -63
1, -69
1, -69
1, -69
1, -69
1, -69
1, -69
1, -69
1, -69
-4, -42
-4, -42
-4, -42
-4, -42
-4, -42
-4, -42
-4, -42
-4, -42
-5, -35
-5, -35
-5, -35
-5, -35
-5, -35
-5, -35
-5, -35
-5, -35
0, -36
0, -36
0, -36
0, -36
0, -36
0, -36
0, -36
0, -36
0, -27
0, -27
0, -27
0, -27
0, -27
0, -27
0, -27
0, -27
-5, -14
-5, -14
-5, -14
-5, -14
-5, -14
-5, -14
-5, -14
-5, -14
-4, -15
-4, -15
-4, -15
-4, -15
-4, -15
-4, -15
-4, -15
-4, -15
-2, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
-4, -8
1, -2
1, -2
1, -2
1, -2
1, -2
1, -2
1, -2
1, -2
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
-2, -2
-2, -2
-2, -2
-2, -2
-2, -2
-2, -2
-2, -2
-2, -2
-1, -2
-1, -2
-1, -2
-1, -2
-1, -2
-1, -2
-1, -2
-1, -2
2, -112
2, -112
2, -112
2, -112
2, -112
2, -112
2, -112
2, -112
-1, -108
-1, -108
-1, -108
-1, -108
-1, -108
-1, -108
-1, -108
-1, -108
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
0, 86
4, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
9, 111
9, 111
9, 111
9, 111
9, 111
9, 111
9, 111
9, 111
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
2, 85
6, -3
6, -3
6, -3
6, -3
6, -3
6, -3
6, -3
6, -3
0, -68
0, -68
0, -68
0, -68
0, -68
0, -68
0, -68
0, -68
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -78
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-5, -100
-4, -77
-4, -77
-4, -77
-4, -77
-4, -77
-4, -77
-4, -77
-4, -77
-9, -61
-9, -61
-9, -61
-9, -61
-9, -61
-9, -61
-9, -61
-9, -61
-8, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-4, -61
-6, -38
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -29
-3, -32
-3, -32
-3, -32
-3, -32
-3, -32
-3, -32
-3, -32
-3, -32
0, -21
0, -21
0, -21
0, -21
0, -21
0, -21
0, -21
0, -21
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
0, -8
0, -7
0, -7
0, -7
0, -7
0, -7
0, -7
0, -7
0, -7
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-1, -113
-4, -122
-4, -122
-4, -122
-4, -122
-4, -122
-4, -122
-4, -122
-4, -122
-1, -17
-1, -17
-1, -17
-1, -17
-1, -17
-1, -17
-1, -17
-1, -17
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
0, 127
2, 118
2, 118
2, 118
2, 118
2, 118
2, 118
2, 118
2, 118
2, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
6, 127
2, 107
2, 107
2, 107
2, 107
2, 107
2, 107
2, 107
2, 107
2, 16
2, 16
2, 16
2, 16
2, 16
2, 16
2, 16
2, 16
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-6, -92
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -81
-1, -95
-1, -95
-1, -95
-1, -95
-1, -95
-1, -95
-1, -95
-1, -95
-1, -83
-1, -83
-1, -83
-1, -83
-1, -83
-1, -83
-1, -83
-1, -83
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
-5, -58
2, -62
2, -62
2, -62
2, -62
2, -62
2, -62
2, -62
2, -62
-2, -38
-2, -38
-2, -38
-2, -38
-2, -38
-2, -38
-2, -38
-2, -38
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-3, -31
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-2, -14
-6, -10
-6, -10
-6, -10
-6, -10
-6, -10
-6, -10
-6, -10
-6, -10
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
0, -5
7, -7
7, -7
7, -7
7, -7
7, -7
7, -7
7, -7
7, -7
11, 0
11, 0
11, 0
11, 0
11, 0
11, 0
11, 0
11, 0
9, -107
9, -107
9, -107
9, -107
9, -107
9, -107
9, -107
9, -107
-1, -120
-1, -120
-1, -120
-1, -120
-1, -120
-1, -120
-1, -120
-1, -120
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 52
-8, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-6, 127
-8, 120
-8, 120
-8, 120
-8, 120
-8, 120
-8, 120
-8, 120
-8, 120
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
1, 120
8, 127
8, 127
8, 127
8, 127
8, 127
8, 127
8, 127
8, 127
4, 122
4, 122
4, 122
4, 122
4, 122
4, 122
4, 122
4, 122
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-2, -45
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-5, -91
-2, -80
-2, -80
-2, -80
-2, -80
-2, -80
-2, -80
-2, -80
-2, -80
-3, -91
-3, -91
-3, -91
-3, -91
-3, -91
-3, -91
-3, -91
-3, -91
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -67
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-1, -62
-2, -40
-2, -40
-2, -40
-2, -40
-2, -40
-2, -40
-2, -40
-2, -40
0, -34
0, -34
0, -34
0, -34
0, -34
0, -34
0, -34
0, -34
-4, -31
-4, -31
-4, -31
-4, -31
-4, -31
-4, -31
-4, -31
-4, -31
2, -24
2, -24
2, -24
2, -24
2, -24
2, -24
2, -24
2, -24
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-1, -14
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-44, -5
-67, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
-25, -8
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
120, -74
120, -74
120, -74
120, -74
120, -74
120, -74
120, -74
120, -74
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
115, -59
127, 32
127, 32
127, 32
127, 32
127, 32
127, 32
127, 32
127, 32
-1, 122
-1, 122
-1, 122
-1, 122
-1, 122
-1, 122
-1, 122
-1, 122
-99, 127
-99, 127
-99, 127
-99, 127
-99, 127
-99, 127
-99, 127
-99, 127
-128, 126
-128, 126
-128, 126
-128, 126
-128, 126
-128, 126
-128, 126
-128, 126
-128, 124
-128, 124
-128, 124
-128, 124
-128, 124
-128, 124
-128, 124
-128, 124
-115, 127
-115, 127
-115, 127
-115, 127
-115, 127
-115, 127
-115, 127
-115, 127
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-53, 44
-14, -34
-14, -34
-14, -34
-14, -34
-14, -34
-14, -34
-14, -34
-14, -34
26, -82
26, -82
26, -82
26, -82
26, -82
26, -82
26, -82
26, -82
51, -98
51, -98
51, -98
51, -98
51, -98
51, -98
51, -98
51, -98
50, -79
50, -79
50, -79
50, -79
50, -79
50, -79
50, -79
50, -79
36, -87
36, -87
36, -87
36, -87
36, -87
36, -87
31, -92
31, -92
31, -92
31, -92
31, -92
31, -92
31, -92
31, -92
31, -92
31, -92
37, -69
37, -69
37, -69
37, -69
37, -69
37, -69
37, -69
37, -69
32, -57
32, -57
32, -57
32, -57
32, -57
32, -57
32, -57
32, -57
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
-4, -46
15, -36
15, -36
15, -36
15, -36
15, -36
15, -36
15, -36
15, -36
12, -31
12, -31
12, -31
12, -31
12, -31
12, -31
12, -31
12, -31
-9, -27
-9, -27
-9, -27
-9, -27
-9, -27
-9, -27
-9, -27
-9, -27
-4, -16
-4, -16
-4, -16
-4, -16
-4, -16
-4, -16
-4, -16
-4, -16
7, -14
7, -14
7, -14
7, -14
7, -14
7, -14
7, -14
7, -14
2, -12
2, -12
2, -12
2, -12
2, -12
2, -12
2, -12
2, -12
-12, -5
-12, -5
-12, -5
-12, -5
-12, -5
-12, -5
-12, -5
-12, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-2, -5
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-4, -1
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-5, -113
-2, -86
-2, -86
-2, -86
-2, -86
-2, -86
-2, -86
-2, -86
-2, -86
-2, 19
-2, 19
-2, 19
-2, 19
-2, 19
-2, 19
-2, 19
-2, 19
-3, 103
-3, 103
-3, 103
-3, 103
-3, 103
-3, 103
-3, 103
-3, 103
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-1, 125
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
-2, 118
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
1, 127
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
3, -21
-5, -77
-5, -77
-5, -77
-5, -77
-5, -77
-5, -77
-5, -77
-5, -77
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
4, -77
4, -77
4, -77
4, -77
4, -77
4, -77
4, -77
4, -77
-2, -84
-2, -84
-2, -84
-2, -84
-2, -84
-2, -84
-2, -84
-2, -84
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -72
1, -62
7, -58
7, -58
7, -58
7, -58
7, -58
7, -58
7, -58
7, -58
7, -58
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -54
-1, -38
-1, -38
-1, -38
-1, -38
-1, -38
-1, -38
-1, -38
-1, -38
1, -29
1, -29
1, -29
1, -29
1, -29
1, -29
1, -29
1, -29
1, -30
1, -30
1, -30
1, -30
1, -30
1, -30
1, -30
1, -30
-2, -18
-2, -18
-2, -18
-2, -18
-2, -18
-2, -18
-2, -18
-2, -18
-6, -13
-6, -13
-6, -13
-6, -13
-6, -13
-6, -13
-6, -13
-6, -13
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-4, -5
-6, -6
-6, -6
-6, -6
-6, -6
-6, -6
-6, -6
-6, -6
-6, -6
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -3
-2, -3
-2, -3
-2, -3
-2, -3
-2, -3
-2, -3
-2, -3
-6, -1
-6, -1
-6, -1
-6, -1
-6, -1
-6, -1
-6, -1
-6, -1
-6, -113
-6, -113
-6, -113
-6, -113
-6, -113
-6, -113
-6, -113
-6, -113
-6, -110
-6, -110
-6, -110
-6, -110
-6, -110
-6, -110
-6, -110
-6, -110
-6, 4
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-2, 88
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
-1, 127
2, 127
2, 127
2, 127
2, 127
2, 127
2, 127
2, 127
2, 127
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
1, 113
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
-1, 82
-1, 82
-1, 82
-1, 82
-1, 82
-1, 82
-1, 82
-1, 82
1, -4
1, -4
1, -4
1, -4
1, -4
1, -4
1, -4
1, -4
-2, -69
-2, -69
-2, -69
-2, -69
-2, -69
-2, -69
-2, -69
-2, -69
-2, -97
-2, -97
-2, -97
-2, -97
-2, -97
-2, -97
-2, -97
-2, -97
-3, -77
-3, -77
-3, -77
-3, -77
-3, -77
-3, -77
-3, -77
-3, -77
-1, -82
-1, -82
-1, -82
-1, -82
-1, -82
-1, -82
-1, -82
-1, -82
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -99
-3, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
2, -60
2, -60
2, -60
2, -60
2, -60
2, -60
2, -60
2, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
0, -60
-4, -38
-4, -38
-4, -38
-4, -38
-4, -38
-4, -38
-4, -38
-4, -38
2, -29
2, -29
2, -29
2, -29
2, -29
2, -29
2, -29
2, -29
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
0, -20
-3, -14
-3, -14
-3, -14
-3, -14
-3, -14
-3, -14
-3, -14
-3, -14
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-3, -13
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -8
-2, -7
-2, -7
-2, -7
-2, -7
-2, -7
-2, -7
-2, -7
-2, -7
-1, -6
-1, -6
-1, -6
-1, -6
-1, -6
-1, -6
-1, -6
-1, -6
-1, -5
-1, -5
-1, -5
-1, -5
-1, -5
-1, -5
-1, -5
-1, -5
-6, 0
-6, 0
-6, 0
-6, 0
-6, 0
-6, 0
-6, 0
-6, 0
-4, -113
-4, -113
-4, -113
-4, -113
-4, -113
-4, -113
-4, -113
-4, -113
-8, -121
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
-4, -14
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
3, 127
7, 127
7, 127
7, 127
7, 127
7, 127
7, 127
7, 127
7, 127
12, 118
12, 118
12, 118
12, 118
12, 118
12, 118
12, 118
12, 118
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
14, 115
2, 106
2, 106
2, 106
2, 106
2, 106
2, 106
2, 106
2, 106
-6, 15
-6, 15
-6, 15
-6, 15
-6, 15
-6, 15
-6, 15
-6, 15
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -92
-11, -83
-11, -83
-11, -83
-11, -83
-11, -83
-11, -83
-11, -83
